,product_id,count
6527,25376,416
1512,6953,416
56382,6390828,416
50679,5478137,416
78087,7064867,416
48620,5469636,416
18638,75951,416
1667,7486,416
34452,3818821,415
25145,94456,415
1170,5689,415
38701,4276762,415
4522,16883,415
33145,3568277,415
60090,6694928,415
14983,67594,415
33301,3574274,415
8764,37432,415
2271,8945,415
10255,51391,415
6325,24897,414
36555,3903453,414
1500,6906,414
27106,102892,414
22004,85500,414
57668,6677962,414
69162,7004341,414
8796,37495,414
22437,86661,414
8390,36481,414
53787,5657499,414
3355,13565,414
46035,5074551,414
48495,5469445,414
49633,5476590,414
32882,3559878,414
41658,5046705,414
24457,91867,414
22468,86742,414
45847,5074206,414
39241,4277702,414
27053,102769,414
8049,30319,414
7130,27290,414
4863,17744,414
26988,102581,413
41667,5046714,413
7450,27875,413
87226,7468942,413
33651,3602284,413
63727,6749585,413
36386,3865863,413
32382,3105029,413
10286,51799,413
50574,5478009,413
38349,4276070,413
51229,5479559,413
15614,69545,413
21589,83957,413
53695,5657369,413
7990,30230,413
29608,2833533,413
14251,65871,413
59540,6693060,413
9420,44733,413
50759,5478244,413
1977,8128,413
23744,89508,413
87521,7724783,413
32893,3560677,413
10097,50407,412
60711,6695778,412
38825,4276975,412
500,1907,412
11362,58020,412
10907,57331,412
29991,2834144,412
5548,20788,412
3858,14728,412
37426,4205074,412
19048,76669,412
33167,3569493,412
11992,59699,412
53887,5657658,412
30420,2834877,412
54161,5792187,412
60582,6695602,412
6642,25695,412
55767,6368550,412
54036,5657869,412
42188,5047504,412
29811,2833876,412
28087,198087,412
16875,72125,412
13499,63893,412
48202,5217373,412
48615,5469625,412
3593,14152,412
19536,77783,412
889,4720,412
8897,38224,412
24534,92174,412
36517,3869056,412
36875,4141445,412
26416,100458,412
49952,5477101,412
53648,5654314,412
54050,5657889,411
29604,2833529,411
77473,7061989,411
42462,5051000,411
53765,5657460,411
9265,39538,411
8348,36408,411
57120,6636201,411
43720,5061425,411
83073,7348021,411
35513,3847863,411
8661,37268,411
22595,87090,411
12602,61004,411
46625,5075854,411
4568,16986,411
11971,59652,411
7731,29696,411
53793,5657507,411
2158,8621,411
58746,6692108,411
50758,5478243,411
51525,5481768,411
19337,77171,411
65758,6784496,411
54328,5797638,411
6022,23840,411
7605,28165,411
52214,5488889,410
41062,5045812,410
42270,5047608,410
46391,5075383,410
28354,199487,410
24752,93403,410
19342,77178,410
23920,89932,410
33640,3601876,410
9847,47753,410
34241,3818555,410
54722,6003842,410
11041,57529,410
38529,4276408,410
45510,5073505,410
29560,2833457,410
51071,5479133,410
65,153,410
13892,64754,410
15968,70299,410
17605,73731,409
3812,14621,409
17024,72389,409
51902,5482918,409
6816,26053,409
10746,57068,409
12559,60900,409
13177,62970,409
49608,5476550,409
74785,7044042,409
1767,7676,409
25614,96283,409
18490,75643,409
2453,9608,409
686,2514,409
44765,5063391,408
36991,4141746,408
38801,4276924,408
77621,7062199,408
44115,5062274,408
50915,5478512,408
50911,5478503,408
19229,77002,408
19089,76760,408
29064,201902,408
23788,89594,408
51897,5482913,408
13682,64190,408
25530,96159,408
61339,6697445,408
66208,6785179,408
7635,29547,407
52102,5483280,407
41170,5045987,407
24242,90952,407
70531,7016912,407
72748,7033527,407
32685,3497501,407
80211,7107820,407
61109,6697013,407
27568,104581,407
4229,15688,407
1198,5769,407
6443,25111,407
3958,14927,407
26995,102598,407
34080,3818302,407
38605,4276536,407
57403,6640646,407
12165,60081,407
37977,4275455,407
90195,9339775,407
17407,73289,407
6587,25554,407
29436,2590488,406
21891,85024,406
16541,71496,406
47283,5214940,406
60263,6695158,406
832,4568,406
63168,6748670,406
4623,17170,406
33244,3571078,406
18993,76590,406
48521,5469493,406
46,121,406
14537,66892,406
65450,6784058,406
81322,7325948,406
67414,6818338,406
21646,84115,406
7904,30034,406
11812,59200,406
48883,5470818,406
16842,72068,405
7538,28050,405
45979,5074436,405
43701,5061400,405
4918,17980,405
51523,5481766,405
74551,7043723,405
64387,6770108,405
62798,6747223,405
31359,3052259,405
29130,202046,405
60637,6695684,405
24105,90406,405
58181,6691392,405
55875,6371224,405
6217,24696,405
12797,61559,405
755,2629,405
57680,6677975,405
1456,6786,404
60684,6695740,404
78086,7064866,404
12398,60537,404
44346,5062667,404
27249,103393,404
91949,13550152,404
7082,26781,404
5357,20038,404
53965,5657775,404
29114,202005,404
12537,60857,404
73606,7036197,404
10301,52214,404
27056,102781,404
73609,7036200,404
29291,1514956,404
2209,8762,404
4642,17211,404
48243,5468820,403
30698,2835328,403
5772,21900,403
42534,5051086,403
1809,7744,403
41746,5046821,403
20535,80447,403
41444,5046439,403
2479,9654,403
3853,14715,403
25199,94798,403
63746,6749609,403
24328,91384,403
60037,6694848,403
2156,8619,403
41064,5045821,403
40951,5045652,403
47495,5215300,403
26345,100258,403
16995,72331,403
13649,64136,403
44842,5063508,402
5649,21531,402
41402,5046357,402
1803,7737,402
16099,70585,402
61273,6697362,402
55742,6368503,402
1807,7741,402
22061,85668,402
9685,45608,402
10042,50174,402
4069,15270,402
20736,80965,402
37359,4203380,402
54534,6003488,402
58750,6692112,402
2682,10150,402
5774,21903,402
19192,76943,401
37438,4207475,401
14521,66873,401
51025,5479053,401
32601,3497369,401
68741,7000342,401
21429,82905,401
70068,7015769,401
42126,5047424,401
16636,71687,401
17721,74026,401
16776,71936,401
76574,7055917,401
5922,22626,401
59756,6693309,401
17710,74009,401
73256,7034753,401
2892,12062,401
53713,5657398,401
17344,73118,400
20029,79217,400
54078,5657923,400
8168,31580,400
56207,6390464,400
10479,54388,400
16988,72316,400
16787,71968,400
54269,5797525,400
46634,5075864,400
15517,69281,400
27186,103219,400
31891,3074231,400
39425,4592641,400
41479,5046483,400
44501,5062907,400
48745,5469873,400
36752,4033769,400
63815,6750002,400
5259,19425,400
4780,17594,400
5760,21874,400
6316,24886,400
50215,5477497,400
38011,4275521,400
4528,16892,400
27124,103015,400
6227,24714,400
56852,6607597,400
19381,77253,400
32714,3497538,400
33449,3587473,400
16148,70718,399
16506,71430,399
14726,67163,399
33165,3569481,399
3590,14149,399
37704,4274907,399
27860,105979,399
32850,3559075,399
46301,5075129,399
8491,36830,399
17975,74623,399
60668,6695724,399
32698,3497517,399
19357,77210,399
14004,64978,399
50308,5477621,399
37671,4274861,399
59412,6692916,399
10536,54916,399
1856,7823,399
33015,3564695,399
43890,5061682,399
34311,3818635,398
37352,4203372,398
15406,69002,398
5938,22954,398
8574,37103,398
728,2569,398
55299,6210210,398
5996,23167,398
39262,4277751,398
42616,5051191,398
36858,4141382,398
26517,100760,398
11497,58233,398
6503,25217,398
33136,3567883,398
51658,5481958,398
17311,73050,398
48537,5469517,398
73258,7034755,398
7293,27590,398
39200,4277616,398
59518,6693032,398
57118,6636199,398
9012,38445,398
12421,60593,398
50644,5478095,397
29014,201805,397
40306,5044605,397
8087,30386,397
24808,93552,397
18226,75108,397
34371,3818708,397
48986,5470979,397
14340,66216,397
61320,6697421,397
80977,7325163,397
3722,14437,397
36444,3866671,397
50725,5478195,397
40541,5045006,397
7127,27287,397
41267,5046144,397
48210,5217384,397
11080,57583,397
6681,25810,397
19960,79055,397
11626,58744,396
62233,6743530,396
4424,16659,396
75215,7048325,396
56895,6607672,396
1244,5975,396
13333,63561,396
41843,5046972,396
466,1802,396
6857,26143,396
18862,76371,396
10293,52176,396
29319,1912831,396
26927,102406,396
24991,93995,396
844,4617,396
34113,3818347,396
15460,69137,396
67625,6823724,396
39185,4277601,396
43007,5060439,395
11954,59603,395
68508,6827831,395
35021,3821457,395
31886,3073843,395
3322,13503,395
746,2607,395
43695,5061394,395
7160,27338,395
33123,3567481,395
38575,4276468,395
51137,5479374,395
63862,6750091,395
4814,17656,395
34393,3818743,395
48763,5469925,395
7952,30153,395
1039,5215,395
7079,26778,395
42269,5047607,395
34123,3818358,395
38750,4276838,395
58618,6691951,395
41838,5046966,395
25169,94608,395
3714,14418,394
51587,5481850,394
51544,5481805,394
2004,8192,394
66865,6804627,394
6916,26232,394
51004,5479000,394
11434,58138,394
42251,5047586,394
66990,6804796,394
10083,50342,394
31061,3042266,394
56549,6591147,394
26870,102243,394
57907,6685961,394
15767,69877,394
30110,2834383,393
11780,59116,393
24549,92268,393
53949,5657752,393
13396,63696,393
68186,6827160,393
16683,71766,393
2089,8368,393
69146,7004315,393
9688,45611,393
9304,39630,393
54371,5993782,393
10393,52890,393
10403,52922,393
11414,58107,393
2676,10122,392
6099,24417,392
2290,8987,392
25581,96236,392
28614,200926,392
5564,20939,392
3274,13429,392
1430,6737,392
49002,5470995,392
10334,52507,392
484,1833,392
63686,6749535,392
42305,5050785,392
67264,6805211,392
2695,10174,392
39882,4830995,392
21818,84513,392
23887,89856,392
1873,7861,392
23901,89888,392
19907,78905,392
61193,6697163,392
6488,25182,392
26901,102345,392
16015,70409,392
48525,5469500,392
43196,5060679,392
6643,25696,392
55029,6005099,392
37353,4203373,392
41561,5046591,392
51830,5482349,391
10787,57135,391
50908,5478500,391
8174,31647,391
34786,3819602,391
7530,28039,391
16498,71410,391
42997,5060428,391
9625,45472,391
13530,63948,391
36983,4141735,391
91947,13550148,391
22337,86439,391
28918,201614,391
10314,52452,391
3245,13331,391
40841,5045491,391
43164,5060640,391
50382,5477741,391
1921,7959,391
2466,9633,391
27237,103361,391
9750,46347,391
54230,5797476,391
13120,62746,391
68875,7000572,391
56129,6388039,391
28660,201025,391
78070,7064698,391
62812,6747237,391
9992,50003,391
57127,6636208,391
17428,73344,391
21350,82340,391
17322,73079,391
56442,6565227,391
22100,85757,390
51437,5481629,390
54385,5993812,390
33451,3587475,390
33333,3577482,390
19831,78766,390
10979,57439,390
18497,75652,390
14224,65742,390
34283,3818601,390
8219,36098,390
58812,6692178,390
74588,7043762,390
55079,6005166,390
12788,61546,390
34269,3818585,390
69174,7004363,390
2726,10232,390
49437,5474356,390
29249,1471355,390
5169,18978,390
1347,6469,390
41961,5047181,390
8120,31112,390
29248,1471354,390
56365,6390787,390
66461,6803924,390
69216,7004533,390
5528,20633,390
643,2300,389
57133,6636226,389
10337,52530,389
19795,78707,389
3720,14431,389
36849,4141365,389
59070,6692485,389
78830,7103836,389
68234,6827245,389
54521,6003465,389
49925,5477064,389
25200,94801,389
24572,92361,389
49138,5471501,389
33927,3818026,389
37727,4274940,389
7695,29641,389
74659,7043846,389
2468,9637,389
24381,91630,389
32998,3564674,389
52279,5566901,389
29653,2833602,389
8843,38070,389
58838,6692204,389
43771,5061490,389
42493,5051033,388
8094,30398,388
29470,2613279,388
87810,8016753,388
21585,83953,388
6208,24686,388
13176,62967,388
68264,6827324,388
55190,6005389,388
12543,60873,388
10442,53178,388
22401,86589,388
42886,5060278,388
13987,64948,388
25329,95610,388
41224,5046080,388
3375,13608,388
27403,103926,388
28072,198066,388
15981,70334,388
23888,89858,388
16637,71688,388
30674,2835293,388
65821,6784570,388
45628,5073685,388
6330,24911,388
57892,6685942,388
4605,17121,388
35277,3829474,388
36435,3866662,387
11740,58994,387
22399,86587,387
43627,5061264,387
13008,62389,387
22387,86575,387
12515,60822,387
51534,5481777,387
42710,5051333,387
77339,7061233,387
21583,83949,387
21969,85345,387
46913,5209309,387
12245,60211,387
14156,65472,387
19374,77237,387
40303,5044601,387
58957,6692336,387
14520,66872,387
4441,16687,387
44816,5063477,387
33406,3585078,386
22463,86723,386
53719,5657404,386
8662,37270,386
18771,76200,386
34510,3818911,386
453,1772,386
39384,4592530,386
88881,9122173,386
82788,7342752,386
38070,4275629,386
4148,15505,386
42195,5047517,386
9134,38749,386
40328,5044666,386
9445,44774,386
5779,21917,386
15130,68055,386
3456,13790,386
10376,52824,386
7891,30009,386
7022,26647,386
1647,7452,386
45509,5073501,385
8755,37419,385
52205,5483470,385
52177,5483414,385
15631,69590,385
44583,5063045,385
74629,7043805,385
20887,81332,385
13068,62575,385
37417,4203478,385
43170,5060650,385
65756,6784492,385
26826,102079,385
8426,36586,385
6828,26081,385
17318,73069,385
1076,5348,385
34211,3818494,385
3567,14055,385
41207,5046038,385
750,2615,385
48629,5469646,385
46815,5076190,385
60735,6695810,385
22230,86110,385
73189,7034582,384
22421,86638,384
50443,5477813,384
44823,5063487,384
31357,3052257,384
22058,85661,384
40894,5045563,384
8092,30395,384
38034,4275558,384
10074,50290,384
4373,16379,384
33888,3817952,384
51012,5479031,384
53900,5657671,384
62234,6743531,384
38197,4275831,384
28627,200954,384
9315,39645,384
17804,74200,384
32892,3560676,384
60518,6695526,384
30808,3028627,384
15915,70187,383
55877,6371226,383
65693,6784419,383
34252,3818568,383
28130,198477,383
42112,5047402,383
58448,6691716,383
11203,57771,383
8658,37263,383
46363,5075345,383
21933,85237,383
60986,6696814,383
9312,39640,383
7271,27540,383
47496,5215301,383
25699,96442,383
25554,96194,383
16556,71521,383
32387,3105035,383
69088,7004171,382
49890,5477021,382
50617,5478067,382
39550,4593006,382
14512,66861,382
36309,3864658,382
38780,4276885,382
45679,5073774,382
16019,70414,382
5404,20172,382
27295,103554,382
8193,36057,382
42309,5050790,382
10720,57026,382
33928,3818027,382
1175,5695,382
7639,29552,382
12374,60459,381
8473,36773,381
1880,7888,381
59163,6692617,381
44567,5063009,381
12130,60023,381
10470,54305,381
8107,30789,381
51018,5479044,381
54628,6003664,381
41749,5046824,381
5773,21901,381
38709,4276770,381
17305,73030,381
44486,5062891,381
34316,3818640,381
6202,24680,381
26889,102307,381
62987,6748068,381
57924,6691049,381
29029,201829,381
28245,198845,380
17469,73439,380
1221,5874,380
59256,6692732,380
6273,24826,380
45273,5073075,380
7343,27662,380
16178,70766,380
1005,5148,380
36999,4141760,380
51271,5479842,380
21792,84460,380
7105,27257,380
33520,3593080,380
9350,39724,380
28902,201583,380
9010,38438,380
48430,5469362,380
7123,27281,380
26149,99598,380
53717,5657402,380
88949,9127317,380
26930,102427,380
11885,59430,380
4636,17200,380
27,78,380
15756,69846,379
9605,45445,379
12001,59733,379
32983,3564283,379
45440,5073409,379
81001,7325198,379
13440,63785,379
59418,6692922,379
48538,5469518,379
30556,2835111,379
14621,67012,379
6237,24730,379
40539,5045003,379
3661,14304,379
40812,5045427,379
1236,5898,379
12252,60234,379
16713,71814,379
12313,60328,379
34345,3818671,379
42679,5051281,379
69232,7008021,379
38195,4275829,379
2552,9813,379
46427,5075442,379
41933,5047131,379
52309,5566941,379
35340,3834658,379
42267,5047603,379
52164,5483401,378
28383,199524,378
13802,64569,378
38343,4276060,378
83099,7348049,378
5343,20011,378
42802,5051507,378
60323,6695231,378
11975,59657,378
26489,100674,378
6005,23509,378
62235,6743532,378
15011,67646,378
18999,76597,378
27851,105962,378
14825,67337,378
30631,2835229,378
66847,6804607,378
59534,6693054,378
56141,6388051,377
42302,5050782,377
348,1252,377
26626,101245,377
2488,9678,377
19635,78238,377
45937,5074360,377
37304,4203271,377
7365,27714,377
68473,6827745,377
10669,56939,377
71985,7032189,377
38627,4276573,377
15598,69512,377
50739,5478223,377
24758,93426,377
59281,6692760,377
39808,4830886,377
28428,199610,377
39833,4830918,377
16463,71347,377
12111,59997,377
15114,67995,377
9428,44742,377
2000,8183,376
55318,6210244,376
41584,5046616,376
7775,29788,376
51365,5481281,376
38838,4276994,376
8126,31164,376
13593,64054,376
617,2190,376
65628,6784325,376
3056,12555,376
51130,5479365,376
10685,56973,376
5112,18749,376
7448,27873,376
20747,80983,376
83094,7348044,376
11290,57908,376
21779,84430,376
62615,6744744,376
40893,5045562,376
25111,94328,376
62720,6744942,376
79956,7107297,376
12254,60236,376
74193,7043186,376
8856,38119,376
13709,64246,376
15499,69249,376
99,230,376
16415,71248,376
9984,49985,376
4218,15658,375
13606,64072,375
84499,7386516,375
64894,6770750,375
9573,45343,375
10095,50405,375
56519,6591097,375
39972,4831220,375
15267,68542,375
38410,4276172,375
12146,60049,375
44114,5062273,375
64293,6770008,375
11583,58665,375
7839,29885,375
43271,5060778,375
51086,5479151,374
21824,84526,374
4837,17691,374
13734,64325,374
56395,6565163,374
34136,3818379,374
15689,69731,374
1195,5743,374
29090,201949,374
19699,78501,374
8326,36310,374
21214,82076,374
39553,4593012,374
32792,3501486,374
8698,37331,374
57361,6640590,374
19137,76849,374
4876,17771,374
32813,3533480,374
46942,5209354,374
5940,22956,374
82038,7339481,374
37415,4203476,374
12669,61161,374
58403,6691657,373
81002,7325199,373
81080,7325322,373
16492,71399,373
10031,50123,373
33556,3593492,373
40853,5045508,373
40584,5045064,373
1790,7722,373
14668,67074,373
7734,29705,373
5672,21567,373
18551,75788,373
38273,4275952,373
25473,96024,373
80221,7107843,373
30642,2835252,373
43172,5060652,373
396,1531,373
57413,6640672,373
2154,8617,373
43379,5060935,373
45798,5074102,373
36737,4033745,372
1657,7475,372
50507,5477919,372
21614,84043,372
3983,14993,372
28332,199408,372
15938,70234,372
73807,7042629,372
25508,96111,372
1455,6785,372
33201,3570308,372
7898,30016,372
43856,5061622,372
22274,86266,372
8414,36530,372
69044,7004046,372
47205,5214791,372
19281,77071,372
42787,5051486,372
47280,5214926,372
29079,201931,372
7460,27891,372
28076,198070,372
56432,6565217,372
17841,74321,372
60595,6695618,372
52108,5483286,372
8055,30336,372
47675,5215594,372
41385,5046333,372
5352,20027,372
38532,4276411,372
37768,4275011,372
33792,3817588,372
17947,74565,372
37893,4275338,371
5143,18882,371
3594,14153,371
39063,4277370,371
7559,28080,371
15704,69762,371
29361,1966032,371
44637,5063152,371
57711,6678014,371
7366,27715,371
15042,67703,371
18901,76417,371
63597,6749425,371
44217,5062485,371
14619,67010,371
